Actual SRT

Timestamp,Signal Value
Tue Apr 05 2022 05:16:02 GMT+0100 (British Summer Time),6.17037
Tue Apr 05 2022 05:31:03 GMT+0100 (British Summer Time),6.17908
Tue Apr 05 2022 05:46:04 GMT+0100 (British Summer Time),6.1842
Tue Apr 05 2022 06:01:04 GMT+0100 (British Summer Time),6.18267
Tue Apr 05 2022 06:16:04 GMT+0100 (British Summer Time),6.18089
Tue Apr 05 2022 06:31:04 GMT+0100 (British Summer Time),6.18869
Tue Apr 05 2022 06:46:04 GMT+0100 (British Summer Time),6.19258
Tue Apr 05 2022 07:01:04 GMT+0100 (British Summer Time),6.19038
Tue Apr 05 2022 07:16:05 GMT+0100 (British Summer Time),6.18714
Tue Apr 05 2022 07:31:05 GMT+0100 (British Summer Time),6.18868
Tue Apr 05 2022 07:45:05 GMT+0100 (British Summer Time),6.19222
Tue Apr 05 2022 08:00:05 GMT+0100 (British Summer Time),6.18855
Tue Apr 05 2022 08:15:06 GMT+0100 (British Summer Time),6.18396
Tue Apr 05 2022 08:30:06 GMT+0100 (British Summer Time),6.19002
Tue Apr 05 2022 08:45:07 GMT+0100 (British Summer Time),6.19343
Tue Apr 05 2022 09:00:07 GMT+0100 (British Summer Time),6.18869
Tue Apr 05 2022 09:15:08 GMT+0100 (British Summer Time),6.18265
Tue Apr 05 2022 09:30:08 GMT+0100 (British Summer Time),6.18785
Tue Apr 05 2022 09:45:08 GMT+0100 (British Summer Time),6.19242
Tue Apr 05 2022 10:00:08 GMT+0100 (British Summer Time),6.18805
Tue Apr 05 2022 10:15:10 GMT+0100 (British Summer Time),6.18263
Tue Apr 05 2022 10:30:08 GMT+0100 (British Summer Time),6.18824
Tue Apr 05 2022 10:45:09 GMT+0100 (British Summer Time),6.19296
Tue Apr 05 2022 11:00:09 GMT+0100 (British Summer Time),6.18867
Tue Apr 05 2022 11:15:10 GMT+0100 (British Summer Time),6.18378
Tue Apr 05 2022 11:30:10 GMT+0100 (British Summer Time),6.1913
Tue Apr 05 2022 11:45:10 GMT+0100 (British Summer Time),6.19449
Tue Apr 05 2022 12:00:10 GMT+0100 (British Summer Time),6.19033
Tue Apr 05 2022 12:15:10 GMT+0100 (British Summer Time),6.18578
Tue Apr 05 2022 12:30:10 GMT+0100 (British Summer Time),6.19381
Tue Apr 05 2022 12:45:11 GMT+0100 (British Summer Time),6.19498
Tue Apr 05 2022 13:00:11 GMT+0100 (British Summer Time),6.19104
Tue Apr 05 2022 13:15:12 GMT+0100 (British Summer Time),6.18601
Tue Apr 05 2022 13:30:12 GMT+0100 (British Summer Time),6.19688
Tue Apr 05 2022 13:45:12 GMT+0100 (British Summer Time),6.19661
Tue Apr 05 2022 14:00:12 GMT+0100 (British Summer Time),6.1921
Tue Apr 05 2022 14:15:13 GMT+0100 (British Summer Time),6.18716
Tue Apr 05 2022 14:30:13 GMT+0100 (British Summer Time),6.19918
Tue Apr 05 2022 14:45:13 GMT+0100 (British Summer Time),6.19861
Tue Apr 05 2022 15:00:13 GMT+0100 (British Summer Time),6.19375
Tue Apr 05 2022 15:15:13 GMT+0100 (British Summer Time),6.19121
Tue Apr 05 2022 15:30:14 GMT+0100 (British Summer Time),6.20405
Tue Apr 05 2022 15:45:14 GMT+0100 (British Summer Time),6.20475
Tue Apr 05 2022 16:00:14 GMT+0100 (British Summer Time),6.20306
Tue Apr 05 2022 16:15:15 GMT+0100 (British Summer Time),6.20058
Tue Apr 05 2022 16:30:15 GMT+0100 (British Summer Time),6.21372
Tue Apr 05 2022 16:45:15 GMT+0100 (British Summer Time),6.21526
Tue Apr 05 2022 17:00:16 GMT+0100 (British Summer Time),6.2136
Tue Apr 05 2022 17:15:16 GMT+0100 (British Summer Time),6.21122
Tue Apr 05 2022 17:30:16 GMT+0100 (British Summer Time),6.22471
Tue Apr 05 2022 17:45:16 GMT+0100 (British Summer Time),6.22641
Tue Apr 05 2022 18:00:17 GMT+0100 (British Summer Time),6.22483
Tue Apr 05 2022 18:15:16 GMT+0100 (British Summer Time),6.22256
Tue Apr 05 2022 18:30:16 GMT+0100 (British Summer Time),6.23615
Tue Apr 05 2022 18:45:16 GMT+0100 (British Summer Time),6.23802
Tue Apr 05 2022 19:00:17 GMT+0100 (British Summer Time),6.23648
Tue Apr 05 2022 19:15:17 GMT+0100 (British Summer Time),6.23415
Tue Apr 05 2022 19:30:18 GMT+0100 (British Summer Time),6.24817
Tue Apr 05 2022 19:45:19 GMT+0100 (British Summer Time),6.25093
Tue Apr 05 2022 20:00:19 GMT+0100 (British Summer Time),6.24931
Tue Apr 05 2022 20:15:19 GMT+0100 (British Summer Time),6.24695
Tue Apr 05 2022 20:30:18 GMT+0100 (British Summer Time),6.2618
Tue Apr 05 2022 20:45:19 GMT+0100 (British Summer Time),6.26504
Tue Apr 05 2022 21:00:19 GMT+0100 (British Summer Time),6.26347
Tue Apr 05 2022 21:15:20 GMT+0100 (British Summer Time),6.26111
Tue Apr 05 2022 21:30:20 GMT+0100 (British Summer Time),6.27673
Tue Apr 05 2022 21:45:21 GMT+0100 (British Summer Time),6.28071
Tue Apr 05 2022 22:00:20 GMT+0100 (British Summer Time),6.27948
Tue Apr 05 2022 22:15:21 GMT+0100 (British Summer Time),6.27731
Tue Apr 05 2022 22:30:21 GMT+0100 (British Summer Time),6.29383
Tue Apr 05 2022 22:45:22 GMT+0100 (British Summer Time),6.29778
Tue Apr 05 2022 23:05:01 GMT+0100 (British Summer Time),6.29658
Tue Apr 05 2022 23:15:22 GMT+0100 (British Summer Time),6.295
Tue Apr 05 2022 23:30:22 GMT+0100 (British Summer Time),6.31194
Tue Apr 05 2022 23:45:23 GMT+0100 (British Summer Time),6.31701
Wed Apr 06 2022 00:00:22 GMT+0100 (British Summer Time),6.31593
Wed Apr 06 2022 00:15:23 GMT+0100 (British Summer Time),6.3147
Wed Apr 06 2022 00:30:23 GMT+0100 (British Summer Time),6.33191
Wed Apr 06 2022 00:45:23 GMT+0100 (British Summer Time),6.33807
Wed Apr 06 2022 01:01:46 GMT+0100 (British Summer Time),6.33828
Wed Apr 06 2022 01:15:24 GMT+0100 (British Summer Time),6.33787
Wed Apr 06 2022 01:30:24 GMT+0100 (British Summer Time),6.3551
Wed Apr 06 2022 01:45:24 GMT+0100 (British Summer Time),6.36223
Wed Apr 06 2022 02:00:24 GMT+0100 (British Summer Time),6.36115
Wed Apr 06 2022 02:15:25 GMT+0100 (British Summer Time),6.36065
Wed Apr 06 2022 02:30:26 GMT+0100 (British Summer Time),6.37817
Wed Apr 06 2022 02:45:26 GMT+0100 (British Summer Time),6.38633
Wed Apr 06 2022 03:00:25 GMT+0100 (British Summer Time),6.38518
Wed Apr 06 2022 03:15:27 GMT+0100 (British Summer Time),6.38461
Wed Apr 06 2022 03:30:26 GMT+0100 (British Summer Time),6.40217
Wed Apr 06 2022 03:45:27 GMT+0100 (British Summer Time),6.4115
Wed Apr 06 2022 04:02:23 GMT+0100 (British Summer Time),6.41018
Wed Apr 06 2022 04:15:28 GMT+0100 (British Summer Time),6.40984
Wed Apr 06 2022 04:30:27 GMT+0100 (British Summer Time),6.42737
Wed Apr 06 2022 04:45:28 GMT+0100 (British Summer Time),6.43856
Wed Apr 06 2022 05:00:27 GMT+0100 (British Summer Time),6.4372
Wed Apr 06 2022 05:15:29 GMT+0100 (British Summer Time),6.43575
Wed Apr 06 2022 05:30:29 GMT+0100 (British Summer Time),6.45334
Wed Apr 06 2022 05:45:28 GMT+0100 (British Summer Time),6.46628
Wed Apr 06 2022 06:00:29 GMT+0100 (British Summer Time),6.46474
Wed Apr 06 2022 06:15:29 GMT+0100 (British Summer Time),6.46367
Wed Apr 06 2022 06:30:29 GMT+0100 (British Summer Time),6.48083
Wed Apr 06 2022 06:45:30 GMT+0100 (British Summer Time),6.49578
Wed Apr 06 2022 07:00:30 GMT+0100 (British Summer Time),6.49358
Wed Apr 06 2022 07:15:31 GMT+0100 (British Summer Time),6.49264
Wed Apr 06 2022 07:30:31 GMT+0100 (British Summer Time),6.5094
Wed Apr 06 2022 07:45:31 GMT+0100 (British Summer Time),6.52652
Wed Apr 06 2022 08:00:31 GMT+0100 (British Summer Time),6.52539
Wed Apr 06 2022 08:15:31 GMT+0100 (British Summer Time),6.52451
Wed Apr 06 2022 08:30:31 GMT+0100 (British Summer Time),6.54127
Wed Apr 06 2022 08:45:31 GMT+0100 (British Summer Time),6.55789
Wed Apr 06 2022 09:00:33 GMT+0100 (British Summer Time),6.55599
Wed Apr 06 2022 09:15:33 GMT+0100 (British Summer Time),6.55503
Wed Apr 06 2022 09:30:33 GMT+0100 (British Summer Time),6.57164
Wed Apr 06 2022 09:45:33 GMT+0100 (British Summer Time),6.58843
Wed Apr 06 2022 10:00:33 GMT+0100 (British Summer Time),6.5868
Wed Apr 06 2022 10:15:33 GMT+0100 (British Summer Time),6.58554
Wed Apr 06 2022 10:30:34 GMT+0100 (British Summer Time),6.60272
Wed Apr 06 2022 10:45:34 GMT+0100 (British Summer Time),6.61995
Wed Apr 06 2022 11:00:35 GMT+0100 (British Summer Time),6.6192
Wed Apr 06 2022 11:15:35 GMT+0100 (British Summer Time),6.61851
Wed Apr 06 2022 11:30:35 GMT+0100 (British Summer Time),6.63568
Wed Apr 06 2022 11:45:35 GMT+0100 (British Summer Time),6.65322
Wed Apr 06 2022 12:00:36 GMT+0100 (British Summer Time),6.65228
Wed Apr 06 2022 12:15:36 GMT+0100 (British Summer Time),6.65178
Wed Apr 06 2022 12:30:36 GMT+0100 (British Summer Time),6.66975
Wed Apr 06 2022 12:45:36 GMT+0100 (British Summer Time),6.68785
Wed Apr 06 2022 13:00:36 GMT+0100 (British Summer Time),6.68686
Wed Apr 06 2022 13:15:37 GMT+0100 (British Summer Time),6.68708
Wed Apr 06 2022 13:30:37 GMT+0100 (British Summer Time),6.70536
Wed Apr 06 2022 13:45:37 GMT+0100 (British Summer Time),6.7238
Wed Apr 06 2022 14:00:37 GMT+0100 (British Summer Time),6.72311
Wed Apr 06 2022 14:15:38 GMT+0100 (British Summer Time),6.72366
Wed Apr 06 2022 14:30:37 GMT+0100 (British Summer Time),6.7311
Wed Apr 06 2022 14:45:38 GMT+0100 (British Summer Time),6.73232
Wed Apr 06 2022 15:00:39 GMT+0100 (British Summer Time),6.73022
Wed Apr 06 2022 15:15:39 GMT+0100 (British Summer Time),6.7307
Wed Apr 06 2022 15:30:39 GMT+0100 (British Summer Time),6.73806
Wed Apr 06 2022 15:45:39 GMT+0100 (British Summer Time),6.73936
Wed Apr 06 2022 16:00:39 GMT+0100 (British Summer Time),6.73756
Wed Apr 06 2022 16:15:39 GMT+0100 (British Summer Time),6.73806
Wed Apr 06 2022 16:30:39 GMT+0100 (British Summer Time),6.7459
Wed Apr 06 2022 16:45:41 GMT+0100 (British Summer Time),6.74736
Wed Apr 06 2022 17:00:41 GMT+0100 (British Summer Time),6.74545
Wed Apr 06 2022 17:15:41 GMT+0100 (British Summer Time),6.74652
Wed Apr 06 2022 17:30:41 GMT+0100 (British Summer Time),6.75463
Wed Apr 06 2022 17:45:41 GMT+0100 (British Summer Time),6.75611
Wed Apr 06 2022 18:00:42 GMT+0100 (British Summer Time),6.75415
Wed Apr 06 2022 18:15:42 GMT+0100 (British Summer Time),6.75522
Wed Apr 06 2022 18:30:41 GMT+0100 (British Summer Time),6.76316
Wed Apr 06 2022 18:45:42 GMT+0100 (British Summer Time),6.76459
Wed Apr 06 2022 19:00:43 GMT+0100 (British Summer Time),6.76253
Wed Apr 06 2022 19:15:42 GMT+0100 (British Summer Time),6.7635
Wed Apr 06 2022 19:30:43 GMT+0100 (British Summer Time),6.77194
Wed Apr 06 2022 19:45:44 GMT+0100 (British Summer Time),6.77347
Wed Apr 06 2022 20:00:44 GMT+0100 (British Summer Time),6.77135
Wed Apr 06 2022 20:15:44 GMT+0100 (British Summer Time),6.77287
Wed Apr 06 2022 20:30:44 GMT+0100 (British Summer Time),6.78118
Wed Apr 06 2022 20:45:44 GMT+0100 (British Summer Time),6.78281
Wed Apr 06 2022 21:00:45 GMT+0100 (British Summer Time),6.78056
Wed Apr 06 2022 21:15:46 GMT+0100 (British Summer Time),6.78232
Wed Apr 06 2022 21:30:45 GMT+0100 (British Summer Time),6.79082
Wed Apr 06 2022 21:45:46 GMT+0100 (British Summer Time),6.79235
Wed Apr 06 2022 22:00:45 GMT+0100 (British Summer Time),6.78999
Wed Apr 06 2022 22:15:46 GMT+0100 (British Summer Time),6.79198
Wed Apr 06 2022 22:30:47 GMT+0100 (British Summer Time),6.80015
Wed Apr 06 2022 22:45:47 GMT+0100 (British Summer Time),6.80174
Wed Apr 06 2022 23:05:03 GMT+0100 (British Summer Time),6.79955
Wed Apr 06 2022 23:15:47 GMT+0100 (British Summer Time),6.8016
Wed Apr 06 2022 23:30:48 GMT+0100 (British Summer Time),6.80965
Wed Apr 06 2022 23:45:48 GMT+0100 (British Summer Time),6.8112
Thu Apr 07 2022 00:00:49 GMT+0100 (British Summer Time),6.809
Thu Apr 07 2022 00:15:49 GMT+0100 (British Summer Time),6.81159
Thu Apr 07 2022 00:30:49 GMT+0100 (British Summer Time),6.81915
Thu Apr 07 2022 00:45:50 GMT+0100 (British Summer Time),6.82067
Thu Apr 07 2022 01:02:07 GMT+0100 (British Summer Time),6.81847
Thu Apr 07 2022 01:15:51 GMT+0100 (British Summer Time),6.82125
Thu Apr 07 2022 01:30:50 GMT+0100 (British Summer Time),6.82814
Thu Apr 07 2022 01:45:51 GMT+0100 (British Summer Time),6.8296
Thu Apr 07 2022 02:00:51 GMT+0100 (British Summer Time),6.82727
Thu Apr 07 2022 02:15:52 GMT+0100 (British Summer Time),6.82996
Thu Apr 07 2022 02:30:52 GMT+0100 (British Summer Time),6.83698
Thu Apr 07 2022 02:45:52 GMT+0100 (British Summer Time),6.83833
Thu Apr 07 2022 03:00:53 GMT+0100 (British Summer Time),6.8355
Thu Apr 07 2022 03:15:53 GMT+0100 (British Summer Time),6.83739
Thu Apr 07 2022 03:30:53 GMT+0100 (British Summer Time),6.84518
Thu Apr 07 2022 03:45:54 GMT+0100 (British Summer Time),6.84641
Thu Apr 07 2022 04:02:24 GMT+0100 (British Summer Time),6.84276
Thu Apr 07 2022 04:15:54 GMT+0100 (British Summer Time),6.84419
Thu Apr 07 2022 04:30:54 GMT+0100 (British Summer Time),6.85145
Thu Apr 07 2022 04:45:56 GMT+0100 (British Summer Time),6.85241
Thu Apr 07 2022 05:00:55 GMT+0100 (British Summer Time),6.84853
Thu Apr 07 2022 05:15:55 GMT+0100 (British Summer Time),6.84984
Thu Apr 07 2022 05:30:56 GMT+0100 (British Summer Time),6.85779
Thu Apr 07 2022 05:45:56 GMT+0100 (British Summer Time),6.85872
Thu Apr 07 2022 06:00:56 GMT+0100 (British Summer Time),6.8544
Thu Apr 07 2022 06:15:56 GMT+0100 (British Summer Time),6.85532
Thu Apr 07 2022 06:30:57 GMT+0100 (British Summer Time),6.86097
Thu Apr 07 2022 06:45:57 GMT+0100 (British Summer Time),6.86195
Thu Apr 07 2022 07:00:58 GMT+0100 (British Summer Time),6.85761
Thu Apr 07 2022 07:15:59 GMT+0100 (British Summer Time),6.85845
Thu Apr 07 2022 07:30:59 GMT+0100 (British Summer Time),6.86028
Thu Apr 07 2022 07:45:58 GMT+0100 (British Summer Time),6.86138
Thu Apr 07 2022 08:00:59 GMT+0100 (British Summer Time),6.85721
Thu Apr 07 2022 08:16:00 GMT+0100 (British Summer Time),6.85547
Thu Apr 07 2022 08:30:59 GMT+0100 (British Summer Time),6.8567
Thu Apr 07 2022 08:46:00 GMT+0100 (British Summer Time),6.85806
Thu Apr 07 2022 09:01:01 GMT+0100 (British Summer Time),6.85357
Thu Apr 07 2022 09:16:01 GMT+0100 (British Summer Time),6.849
Thu Apr 07 2022 09:31:01 GMT+0100 (British Summer Time),6.85033
Thu Apr 07 2022 09:46:01 GMT+0100 (British Summer Time),6.85174
Thu Apr 07 2022 10:01:02 GMT+0100 (British Summer Time),6.84793
Thu Apr 07 2022 10:16:02 GMT+0100 (British Summer Time),6.83971
Thu Apr 07 2022 10:31:03 GMT+0100 (British Summer Time),6.84101
Thu Apr 07 2022 10:46:03 GMT+0100 (British Summer Time),6.84226
Thu Apr 07 2022 11:01:03 GMT+0100 (British Summer Time),6.83822
Thu Apr 07 2022 11:16:03 GMT+0100 (British Summer Time),6.82748
Thu Apr 07 2022 11:31:04 GMT+0100 (British Summer Time),6.82863
Thu Apr 07 2022 11:46:04 GMT+0100 (British Summer Time),6.82968
Thu Apr 07 2022 12:01:04 GMT+0100 (British Summer Time),6.82632
Thu Apr 07 2022 12:16:05 GMT+0100 (British Summer Time),6.81456
Thu Apr 07 2022 12:31:04 GMT+0100 (British Summer Time),6.81535
Thu Apr 07 2022 12:46:04 GMT+0100 (British Summer Time),6.81615
Thu Apr 07 2022 13:00:06 GMT+0100 (British Summer Time),6.81281
Thu Apr 07 2022 13:15:06 GMT+0100 (British Summer Time),6.80229
Thu Apr 07 2022 13:30:06 GMT+0100 (British Summer Time),6.80302
Thu Apr 07 2022 13:45:06 GMT+0100 (British Summer Time),6.80381
Thu Apr 07 2022 14:00:07 GMT+0100 (British Summer Time),6.80043
Thu Apr 07 2022 14:15:07 GMT+0100 (British Summer Time),6.79088
Thu Apr 07 2022 14:30:08 GMT+0100 (British Summer Time),6.79175
Thu Apr 07 2022 14:45:08 GMT+0100 (British Summer Time),6.79272
Thu Apr 07 2022 15:00:08 GMT+0100 (British Summer Time),6.78966
Thu Apr 07 2022 15:15:08 GMT+0100 (British Summer Time),6.78209
Thu Apr 07 2022 15:30:09 GMT+0100 (British Summer Time),6.78327
Thu Apr 07 2022 15:45:09 GMT+0100 (British Summer Time),6.78452
Thu Apr 07 2022 16:00:09 GMT+0100 (British Summer Time),6.78187
Thu Apr 07 2022 16:15:09 GMT+0100 (British Summer Time),6.77563
Thu Apr 07 2022 16:30:09 GMT+0100 (British Summer Time),6.77697
Thu Apr 07 2022 16:45:09 GMT+0100 (British Summer Time),6.77843
Thu Apr 07 2022 17:00:10 GMT+0100 (British Summer Time),6.77605
Thu Apr 07 2022 17:15:10 GMT+0100 (British Summer Time),6.77104
Thu Apr 07 2022 17:30:10 GMT+0100 (British Summer Time),6.77254
Thu Apr 07 2022 17:45:11 GMT+0100 (British Summer Time),6.77413
Thu Apr 07 2022 18:00:11 GMT+0100 (British Summer Time),6.77243
Thu Apr 07 2022 18:15:11 GMT+0100 (British Summer Time),6.76946
Thu Apr 07 2022 18:30:11 GMT+0100 (British Summer Time),6.77124
Thu Apr 07 2022 18:45:12 GMT+0100 (British Summer Time),6.77292
Thu Apr 07 2022 19:00:12 GMT+0100 (British Summer Time),6.77057
Thu Apr 07 2022 19:15:13 GMT+0100 (British Summer Time),6.76844
Thu Apr 07 2022 19:30:13 GMT+0100 (British Summer Time),6.77014
Thu Apr 07 2022 19:45:13 GMT+0100 (British Summer Time),6.77197
Thu Apr 07 2022 20:00:13 GMT+0100 (British Summer Time),6.76962
Thu Apr 07 2022 20:15:13 GMT+0100 (British Summer Time),6.7698
Thu Apr 07 2022 20:30:13 GMT+0100 (British Summer Time),6.77165
Thu Apr 07 2022 20:45:14 GMT+0100 (British Summer Time),6.7735
Thu Apr 07 2022 21:00:14 GMT+0100 (British Summer Time),6.77193
Thu Apr 07 2022 21:15:15 GMT+0100 (British Summer Time),6.77361
Thu Apr 07 2022 21:30:14 GMT+0100 (British Summer Time),6.77547
Thu Apr 07 2022 21:45:15 GMT+0100 (British Summer Time),6.7773
Thu Apr 07 2022 22:00:15 GMT+0100 (British Summer Time),6.77533
Thu Apr 07 2022 22:15:16 GMT+0100 (British Summer Time),6.77828
Thu Apr 07 2022 22:30:15 GMT+0100 (British Summer Time),6.7801
Thu Apr 07 2022 22:45:15 GMT+0100 (British Summer Time),6.78188
Thu Apr 07 2022 23:04:11 GMT+0100 (British Summer Time),6.78005
Thu Apr 07 2022 23:15:16 GMT+0100 (British Summer Time),6.78422
Thu Apr 07 2022 23:30:17 GMT+0100 (British Summer Time),6.78602
Thu Apr 07 2022 23:45:17 GMT+0100 (British Summer Time),6.78782
Fri Apr 08 2022 00:00:17 GMT+0100 (British Summer Time),6.78602
Fri Apr 08 2022 00:15:18 GMT+0100 (British Summer Time),6.7906
Fri Apr 08 2022 00:30:17 GMT+0100 (British Summer Time),6.79371
Fri Apr 08 2022 00:45:17 GMT+0100 (British Summer Time),6.79553
Fri Apr 08 2022 01:01:50 GMT+0100 (British Summer Time),6.7935
Fri Apr 08 2022 01:18:29 GMT+0100 (British Summer Time),6.79802
Fri Apr 08 2022 01:30:19 GMT+0100 (British Summer Time),6.80292
Fri Apr 08 2022 01:45:19 GMT+0100 (British Summer Time),6.80474
Fri Apr 08 2022 02:00:19 GMT+0100 (British Summer Time),6.80268
Fri Apr 08 2022 02:15:19 GMT+0100 (British Summer Time),6.80633
Fri Apr 08 2022 02:30:19 GMT+0100 (British Summer Time),6.81228
Fri Apr 08 2022 02:45:19 GMT+0100 (British Summer Time),6.81411
Fri Apr 08 2022 03:00:20 GMT+0100 (British Summer Time),6.8102
Fri Apr 08 2022 03:15:20 GMT+0100 (British Summer Time),6.81543
Fri Apr 08 2022 03:30:21 GMT+0100 (British Summer Time),6.8216
Fri Apr 08 2022 03:45:21 GMT+0100 (British Summer Time),6.8236
Fri Apr 08 2022 04:02:21 GMT+0100 (British Summer Time),6.81885
Fri Apr 08 2022 04:15:21 GMT+0100 (British Summer Time),6.82447
Fri Apr 08 2022 04:30:21 GMT+0100 (British Summer Time),6.83127
Fri Apr 08 2022 04:45:21 GMT+0100 (British Summer Time),6.83339
Fri Apr 08 2022 05:00:22 GMT+0100 (British Summer Time),6.82928
Fri Apr 08 2022 05:15:22 GMT+0100 (British Summer Time),6.82905
Fri Apr 08 2022 05:30:23 GMT+0100 (British Summer Time),6.83672
Fri Apr 08 2022 05:45:22 GMT+0100 (British Summer Time),6.83911
Fri Apr 08 2022 06:00:23 GMT+0100 (British Summer Time),6.83547
Fri Apr 08 2022 06:15:24 GMT+0100 (British Summer Time),6.83063
Fri Apr 08 2022 06:30:23 GMT+0100 (British Summer Time),6.83806
Fri Apr 08 2022 06:45:24 GMT+0100 (British Summer Time),6.84071
Fri Apr 08 2022 07:00:24 GMT+0100 (British Summer Time),6.83772
Fri Apr 08 2022 07:15:24 GMT+0100 (British Summer Time),6.8336
Fri Apr 08 2022 07:30:24 GMT+0100 (British Summer Time),6.8353
Fri Apr 08 2022 07:45:25 GMT+0100 (British Summer Time),6.83821
Fri Apr 08 2022 08:00:25 GMT+0100 (British Summer Time),6.83572
Fri Apr 08 2022 08:15:26 GMT+0100 (British Summer Time),6.83213
Fri Apr 08 2022 08:30:25 GMT+0100 (British Summer Time),6.82752
Fri Apr 08 2022 08:45:26 GMT+0100 (British Summer Time),6.83053
Fri Apr 08 2022 09:00:26 GMT+0100 (British Summer Time),6.82735
Fri Apr 08 2022 09:15:26 GMT+0100 (British Summer Time),6.82309
Fri Apr 08 2022 09:30:27 GMT+0100 (British Summer Time),6.81154
Fri Apr 08 2022 09:45:26 GMT+0100 (British Summer Time),6.81441
Fri Apr 08 2022 10:00:27 GMT+0100 (British Summer Time),6.81149
Fri Apr 08 2022 10:15:27 GMT+0100 (British Summer Time),6.80752
Fri Apr 08 2022 10:30:27 GMT+0100 (British Summer Time),6.79616
Fri Apr 08 2022 10:45:28 GMT+0100 (British Summer Time),6.79563
Fri Apr 08 2022 11:00:29 GMT+0100 (British Summer Time),6.79438
Fri Apr 08 2022 11:15:29 GMT+0100 (British Summer Time),6.79255
Fri Apr 08 2022 11:30:29 GMT+0100 (British Summer Time),6.77999
Fri Apr 08 2022 11:45:29 GMT+0100 (British Summer Time),6.76361
Fri Apr 08 2022 12:00:29 GMT+0100 (British Summer Time),6.76228
Fri Apr 08 2022 12:15:29 GMT+0100 (British Summer Time),6.76022
Fri Apr 08 2022 12:30:30 GMT+0100 (British Summer Time),6.7436
Fri Apr 08 2022 12:45:30 GMT+0100 (British Summer Time),6.72545
Fri Apr 08 2022 13:00:30 GMT+0100 (British Summer Time),6.7238
Fri Apr 08 2022 13:15:31 GMT+0100 (British Summer Time),6.72099
Fri Apr 08 2022 13:30:32 GMT+0100 (British Summer Time),6.70319
Fri Apr 08 2022 13:45:31 GMT+0100 (British Summer Time),6.68316
Fri Apr 08 2022 14:00:31 GMT+0100 (British Summer Time),6.68099
Fri Apr 08 2022 14:15:32 GMT+0100 (British Summer Time),6.67803
Fri Apr 08 2022 14:30:32 GMT+0100 (British Summer Time),6.6602
Fri Apr 08 2022 14:45:32 GMT+0100 (British Summer Time),6.63937
Fri Apr 08 2022 15:00:33 GMT+0100 (British Summer Time),6.63692
Fri Apr 08 2022 15:15:33 GMT+0100 (British Summer Time),6.63469
Fri Apr 08 2022 15:30:33 GMT+0100 (British Summer Time),6.61776
Fri Apr 08 2022 15:45:33 GMT+0100 (British Summer Time),6.59799
Fri Apr 08 2022 16:00:33 GMT+0100 (British Summer Time),6.5949
Fri Apr 08 2022 16:15:34 GMT+0100 (British Summer Time),6.59323
Fri Apr 08 2022 16:30:34 GMT+0100 (British Summer Time),6.57685
Fri Apr 08 2022 16:45:35 GMT+0100 (British Summer Time),6.55785
Fri Apr 08 2022 17:00:35 GMT+0100 (British Summer Time),6.55542
Fri Apr 08 2022 17:15:34 GMT+0100 (British Summer Time),6.55402
